mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 244 | 2019-01-11 11:46:54 |       3 | 85: 3C57B8                       |     7 |
| 245 | 2019-01-11 11:46:55 |       3 | 85: 3C57B8                       |     6 |
| 246 | 2019-01-11 11:46:58 |       3 | 85: 3C57B8                       |     8 |
| 247 | 2019-01-11 11:47:03 |       3 | 86: 8AC0F1                       |     7 |
| 248 | 2019-01-11 11:47:10 |       3 | 86: 8AC0F1                       |     6 |
| 249 | 2019-01-11 11:47:13 |       3 | 86: 8AC0F1                       |     8 |
| 250 | 2019-01-11 11:47:18 |       3 | 87: 851E94                       |     7 |
| 251 | 2019-01-11 11:47:25 |       3 | 87: 851E94                       |     5 |
| 252 | 2019-01-11 11:47:28 |       3 | 87: 851E94                       |     8 |
| 253 | 2019-01-11 11:47:33 |       3 | 88: 80ACDE                       |     7 |
| 254 | 2019-01-11 11:47:43 |       3 | 88: 80ACDE                       |     6 |
| 255 | 2019-01-11 11:47:46 |       3 | 88: 80ACDE                       |     8 |
| 256 | 2019-01-11 11:47:51 |       3 | 89: 7E2E76                       |     7 |
| 257 | 2019-01-11 11:47:52 |       3 | 89: 7E2E76                       |     3 |
| 258 | 2019-01-11 11:47:55 |       3 | 89: 7E2E76                       |     8 |
| 259 | 2019-01-11 11:48:00 |       3 | 90: FF25CD                       |     7 |
| 260 | 2019-01-11 11:48:04 |       3 | 90: FF25CD                       |     3 |
| 261 | 2019-01-11 11:48:07 |       3 | 90: FF25CD                       |     8 |
| 262 | 2019-01-11 11:48:12 |       3 | 91: 616F62                       |     7 |
| 263 | 2019-01-11 11:48:22 |       3 | 91: 616F62                       |     3 |
| 264 | 2019-01-11 11:48:25 |       3 | 91: 616F62                       |     8 |
| 265 | 2019-01-11 11:48:30 |       3 | 92: 768DA1                       |     7 |
| 266 | 2019-01-11 11:48:34 |       3 | 92: 768DA1                       |     4 |
| 267 | 2019-01-11 11:48:37 |       3 | 92: 768DA1                       |     8 |
| 268 | 2019-01-11 11:48:42 |       3 | 93: 8027A2                       |     7 |
| 269 | 2019-01-11 11:48:42 |       3 | 93: 8027A2                       |     3 |
| 270 | 2019-01-11 11:48:45 |       3 | 93: 8027A2                       |     8 |
| 271 | 2019-01-11 11:48:50 |       3 | 94: A94CA2                       |     7 |
| 272 | 2019-01-11 11:49:00 |       3 | 94: A94CA2                       |     3 |
| 273 | 2019-01-11 11:49:03 |       3 | 94: A94CA2                       |     8 |
| 274 | 2019-01-11 11:49:08 |       3 | 95: B24676                       |     7 |
| 275 | 2019-01-11 11:49:09 |       3 | 95: B24676                       |     3 |
| 276 | 2019-01-11 11:49:12 |       3 | 95: B24676                       |     8 |
| 277 | 2019-01-11 11:49:17 |       3 | 96: D7BD60                       |     7 |
| 278 | 2019-01-11 11:49:24 |       3 | 96: D7BD60                       |     6 |
| 279 | 2019-01-11 11:49:27 |       3 | 96: D7BD60                       |     8 |
| 280 | 2019-01-11 11:49:32 |       3 | 97: 9AA508                       |     7 |
| 281 | 2019-01-11 11:49:32 |       3 | 97: 9AA508                       |     3 |
| 282 | 2019-01-11 11:49:35 |       3 | 97: 9AA508                       |     8 |
| 283 | 2019-01-11 11:49:41 |       3 | 98: 8D7F70                       |     7 |
| 284 | 2019-01-11 11:49:41 |       3 | 98: 8D7F70                       |     5 |
| 285 | 2019-01-11 11:49:44 |       3 | 98: 8D7F70                       |     8 |
| 286 | 2019-01-11 11:49:50 |       3 | 99: CA48AD                       |     7 |
| 287 | 2019-01-11 11:49:50 |       3 | 99: CA48AD                       |     0 |
| 288 | 2019-01-11 11:49:53 |       3 | 99: CA48AD                       |     8 |
| 289 | 2019-01-11 11:49:59 |       3 | 100: 0D4DFF                      |     7 |
| 290 | 2019-01-11 11:50:02 |       3 | 100: 0D4DFF                      |     0 |
| 291 | 2019-01-11 11:50:05 |       3 | 100: 0D4DFF                      |     8 |
| 292 | 2019-01-11 11:50:11 |       3 | 101: 807559                      |     7 |
| 293 | 2019-01-11 11:50:11 |       3 | 101: 807559                      |     6 |
| 294 | 2019-01-11 11:50:14 |       3 | 101: 807559                      |     8 |
| 295 | 2019-01-11 11:50:20 |       3 | 102: CB30B8                      |     7 |
| 296 | 2019-01-11 11:50:23 |       3 | 102: CB30B8                      |     0 |
| 297 | 2019-01-11 11:50:26 |       3 | 102: CB30B8                      |     8 |
| 298 | 2019-01-11 11:50:32 |       3 | 103: 742A80                      |     7 |
| 299 | 2019-01-11 11:50:35 |       3 | 103: 742A80                      |     1 |
| 300 | 2019-01-11 11:50:38 |       3 | 103: 742A80                      |     8 |
